economy,country,year,gdp_per_capita,gdp_growth,fdi_inflows,unemployment,life_expectancy,infant_mortality,hospital_beds,population,school_enrolment_primary,school_enrolment_secondary,education_expenditure,electricity_access,renewable_energy,forest_area,clean_water_access,female_labour,women_parliament,maternal_mortality,gender_parity,internet_users,sub_region,gdp_total,fdi_per_capita,health_index,education_index,environment_index,gender_index,development_index,development_category,life_expectancy_category,environment_category,gdp_category,gender_category
IRN,"Iran, Islamic Rep.",2014,5672.06,4.98,0.46,10.68,75.6,14.4,1.78,81502045.0,103.5,82.587,2.617,100.0,0.9,6.564,96.614,12.994,3.103,23.0,0.996,39.354,West Asia,462284489362.7,5.644,0.825,93.044,34.693,5.698,82.253,Moderate,High,Poor,Upper Middle,Very Poor
IRN,"Iran, Islamic Rep.",2015,4952.73,-1.42,0.5,11.166,75.9,13.9,1.79,82619362.0,104.115,82.731,2.629,100.0,0.9,6.564,96.753,14.362,3.103,22.0,1.005,45.335,West Asia,409191392758.26,6.052,0.831,93.423,34.739,6.157,83.878,Moderate,High,Poor,Lower Middle,Very Poor
IRN,"Iran, Islamic Rep.",2016,5710.6,8.82,0.7,12.618,76.2,13.5,1.88,83812228.0,105.821,83.328,3.174,100.0,1.0,6.571,96.888,16.174,5.882,21.0,1.019,53.227,West Asia,478618109216.8,8.352,0.836,94.574,34.82,7.692,86.172,Moderate,High,Poor,Upper Middle,Very Poor
IRN,"Iran, Islamic Rep.",2017,6000.93,3.03,0.98,12.232,76.4,13.0,1.9,85026754.0,105.37,82.756,3.46,99.9,1.0,6.602,97.02,17.358,5.882,20.0,1.017,64.044,West Asia,510239598881.22,11.526,0.841,94.063,34.874,8.086,88.757,Moderate,High,Poor,Upper Middle,Very Poor
IRN,"Iran, Islamic Rep.",2018,4783.01,-3.75,0.58,12.195,76.6,12.5,1.93,86117998.0,98.475,90.055,3.62,100.0,1.0,6.611,97.149,17.341,5.882,19.0,1.002,70.201,West Asia,411903245613.98,6.735,0.846,94.265,34.92,8.075,90.404,Developed,High,Poor,Lower Middle,Very Poor
IRN,"Iran, Islamic Rep.",2019,3997.49,-2.36,0.43,10.74,76.9,12.1,1.85,87051648.0,105.452,90.055,3.24,100.0,1.0,6.621,97.274,16.812,5.882,18.0,1.002,72.451,West Asia,347988092363.52,4.94,0.852,97.754,34.965,7.899,91.87,Developed,High,Poor,Lower Middle,Very Poor
IRN,"Iran, Islamic Rep.",2020,3202.5,4.44,0.48,9.687,74.1,11.7,2.1,87723443.0,104.68,85.191,3.205,100.0,0.9,6.627,97.396,13.723,5.594,34.0,1.03,75.57,West Asia,280934326207.5,5.472,0.826,94.936,34.974,6.782,91.975,Developed,High,Poor,Lower Middle,Very Poor
IRN,"Iran, Islamic Rep.",2021,4605.15,4.13,0.35,9.282,73.8,11.4,2.1,88455488.0,98.475,90.055,3.511,100.0,0.9,6.635,97.515,13.086,5.594,51.0,1.002,78.596,West Asia,407350790563.2,3.957,0.826,94.265,35.017,6.561,92.594,Developed,High,Poor,Lower Middle,Very Poor
IRN,"Iran, Islamic Rep.",2022,4721.2,4.35,0.35,9.085,76.8,11.0,2.1,89524246.0,98.475,90.055,2.67,100.0,1.4,6.642,97.63,13.469,5.594,21.0,1.002,79.061,West Asia,422661870215.2,3.91,0.859,94.265,35.224,6.688,92.739,Developed,High,Poor,Lower Middle,Very Poor
IRN,"Iran, Islamic Rep.",2023,5049.3,5.33,0.31,8.129,77.7,10.7,2.1,90608707.0,98.475,90.055,2.824,100.0,1.4,6.649,97.743,14.128,5.594,16.0,1.002,79.631,West Asia,457510544255.1,3.421,0.87,94.265,35.264,6.908,92.91,Developed,High,Poor,Upper Middle,Very Poor
IRQ,Iraq,2000,1980.19,16.8,-0.0,8.038,64.9,38.4,2.1,24424056.0,89.926,36.87,3.511,96.8,0.4,1.87,80.847,9.765,7.6,146.0,0.771,41.24,West Asia,48364271450.64,-0.0,0.675,63.398,27.706,6.045,70.571,Moderate,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2001,1435.7,1.77,-0.02,8.249,65.3,37.7,2.1,25197840.0,98.475,36.745,3.511,96.9,0.3,1.872,81.736,10.089,7.6,137.0,1.002,0.1,West Asia,36176538888.0,-0.794,0.68,67.61,27.969,6.23,61.586,Developing,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2002,1266.16,-8.2,-0.0,8.619,65.7,37.0,2.1,26006559.0,98.475,90.055,3.511,97.1,0.3,1.873,82.626,10.423,7.6,128.0,1.002,0.5,West Asia,32928464743.44,-0.0,0.684,94.265,28.266,6.342,68.623,Developing,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2003,817.89,-36.66,4.56,8.959,64.8,36.4,2.1,26802659.0,96.483,40.411,3.511,97.2,0.3,1.875,83.515,10.77,9.107,125.0,0.812,0.6,West Asia,21921626769.51,170.132,0.675,68.447,28.563,6.896,62.44,Developing,Moderate,Poor,Low Income,Very Poor
IRQ,Iraq,2004,1328.37,53.39,0.82,8.715,64.6,35.7,1.34,27577878.0,95.636,45.147,3.511,97.3,0.4,1.877,84.404,11.131,9.107,122.0,0.791,0.9,West Asia,36633625798.86,29.734,0.674,70.392,28.894,7.01,63.249,Developing,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2005,1762.39,1.68,1.03,8.57,64.9,35.0,1.3,28407448.0,98.475,90.055,3.511,97.4,2.4,1.878,85.293,11.504,9.107,118.0,1.002,0.9,West Asia,50065002280.72,36.258,0.678,94.265,29.857,7.204,69.464,Developing,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2006,2276.55,5.64,0.59,8.411,64.0,34.3,1.32,28616515.0,98.475,90.055,3.511,97.6,2.6,1.88,86.182,11.89,25.455,120.0,1.002,0.952,West Asia,65146927223.25,20.617,0.669,94.265,30.221,12.782,69.75,Developing,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2007,3128.99,1.89,1.09,8.646,64.4,33.5,2.1,28391607.0,104.57,50.574,3.511,98.1,2.0,1.881,87.07,12.29,25.455,117.0,0.814,0.93,West Asia,88837054386.93,38.392,0.674,77.572,30.317,12.853,65.918,Developing,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2008,4542.97,8.23,1.41,8.466,66.5,32.7,2.1,28971036.0,98.475,90.055,3.511,97.9,1.1,1.883,87.958,12.215,25.455,109.0,1.002,1.0,West Asia,131614547416.92,48.669,0.696,94.265,30.314,12.891,70.281,Moderate,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2009,3714.71,3.38,1.43,8.415,67.8,31.8,1.11,30058206.0,98.475,90.055,3.511,98.1,1.2,1.898,88.845,12.132,25.455,107.0,1.002,1.06,West Asia,111657518410.26,47.574,0.709,94.265,30.648,12.863,70.568,Moderate,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2010,4461.75,6.4,1.01,8.267,68.1,30.9,1.1,31045366.0,98.475,90.055,3.511,98.4,1.7,1.9,89.748,12.048,25.231,107.0,1.002,2.5,West Asia,138516661750.5,32.533,0.713,94.265,31.116,12.76,71.228,Moderate,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2011,5775.54,7.55,1.12,8.193,68.4,30.1,2.1,32161424.0,98.475,90.055,3.511,98.0,1.1,1.9,90.656,11.965,25.231,105.0,1.002,5.0,West Asia,185749590768.96,34.824,0.717,94.265,31.219,12.733,71.98,Moderate,Moderate,Poor,Upper Middle,Very Poor
IRQ,Iraq,2012,6477.6,13.94,1.56,7.965,68.8,29.2,1.3,33654842.0,98.475,90.055,3.511,99.3,1.3,1.9,91.56,11.883,25.231,100.0,1.002,7.1,West Asia,218002604539.2,46.353,0.722,94.265,31.587,12.705,73.056,Moderate,Moderate,Poor,Upper Middle,Very Poor
IRQ,Iraq,2013,6650.35,7.63,-1.0,9.222,69.0,28.4,1.28,35281989.0,98.475,90.055,3.511,99.0,1.5,1.9,92.46,12.777,25.231,96.0,1.002,9.2,West Asia,234637575546.15,-28.343,0.725,94.265,31.953,13.003,73.731,Moderate,Moderate,Poor,Upper Middle,Very Poor
IRQ,Iraq,2014,6249.39,2.26,-4.46,10.59,69.7,27.5,1.1,36550059.0,98.475,90.055,3.511,99.2,1.0,1.9,93.356,13.722,25.305,90.0,1.002,11.645,West Asia,228415573214.01,-122.024,0.733,94.265,32.085,13.343,74.616,Moderate,Moderate,Poor,Upper Middle,Very Poor
IRQ,Iraq,2015,4440.14,2.61,-4.54,10.865,70.0,26.7,2.1,37560535.0,98.475,90.055,3.511,99.4,0.8,1.9,94.248,14.178,26.524,86.0,1.002,15.2,West Asia,166774033874.9,-120.872,0.737,94.265,32.316,13.901,75.778,Moderate,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2016,4334.42,13.79,-3.75,10.82,68.7,25.9,2.1,38469627.0,98.475,90.055,3.511,99.7,0.9,1.9,95.136,14.65,26.524,87.0,1.002,19.9,West Asia,166743520661.34,-97.479,0.726,94.265,32.645,14.059,77.25,Moderate,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2017,4759.28,-1.82,-2.69,13.02,69.8,25.1,1.06,39337353.0,98.475,90.055,3.511,99.9,0.5,1.9,96.021,11.334,25.305,81.0,1.002,49.36,West Asia,187217477385.84,-68.383,0.738,94.265,32.807,12.547,84.886,Moderate,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2018,5646.69,2.63,-2.15,13.458,71.1,24.4,1.06,40265624.0,98.475,90.055,3.511,99.9,0.5,1.9,96.902,11.446,25.228,76.0,1.002,33.9,West Asia,227367496384.56,-53.395,0.752,94.265,33.101,12.559,81.242,Moderate,High,Poor,Upper Middle,Very Poor
IRQ,Iraq,2019,5671.86,5.51,-1.32,14.096,71.2,23.6,2.1,41192171.0,98.475,90.055,3.511,100.0,0.9,1.9,97.779,11.582,25.228,74.0,1.002,44.326,West Asia,233636227008.06,-32.045,0.754,94.265,33.526,12.604,84.092,Moderate,High,Poor,Upper Middle,Very Poor
IRQ,Iraq,2020,4295.19,-12.04,-1.58,15.766,69.7,22.9,2.1,42116605.0,98.475,90.055,3.511,100.0,1.1,1.9,98.36,10.885,26.444,63.0,1.002,53.678,West Asia,180898820629.95,-37.515,0.741,94.265,33.787,12.777,86.576,Moderate,Moderate,Poor,Lower Middle,Very Poor
IRQ,Iraq,2021,4868.49,1.5,-1.26,16.173,70.7,22.2,2.1,43071211.0,98.475,90.055,3.511,100.0,1.1,1.9,98.371,10.902,28.875,77.0,1.002,65.002,West Asia,209691760041.39,-29.254,0.752,94.265,33.79,13.593,89.41,Moderate,High,Poor,Lower Middle,Very Poor
IRQ,Iraq,2022,6520.73,7.96,-0.73,15.41,72.0,21.5,2.1,44070551.0,98.475,90.055,3.511,100.0,1.4,1.9,98.383,11.183,28.875,59.0,1.002,78.716,West Asia,287372164022.23,-16.564,0.767,94.265,33.894,13.687,92.841,Developed,High,Poor,Upper Middle,Very Poor
IRQ,Iraq,2023,5965.32,0.52,-1.99,15.239,72.3,20.8,2.1,45074049.0,98.475,90.055,3.511,100.0,1.4,1.9,98.395,10.913,29.052,66.0,1.002,81.729,West Asia,268881125980.68,-44.15,0.771,94.265,33.898,13.656,93.597,Developed,High,Poor,Upper Middle,Very Poor
ISR,Israel,2000,21706.52,8.58,5.9,11.102,79.0,5.6,3.9,6289000.0,98.22,98.049,5.944,100.0,6.0,7.07,100.0,53.469,12.5,9.0,0.995,20.874,West Asia,136512304280.0,938.146,0.969,98.134,37.69,22.321,79.752,Moderate,High,Poor,High Income,Poor
ISR,Israel,2001,20966.31,0.28,1.31,11.812,79.4,5.4,3.91,6439000.0,97.641,97.803,6.194,100.0,6.3,7.075,100.0,53.73,13.333,7.0,0.996,17.379,West Asia,135002070090.0,203.448,0.979,97.722,37.792,22.686,78.775,Moderate,High,Poor,High Income,Poor
ISR,Israel,2002,19076.46,-0.13,1.26,12.888,79.5,5.1,3.87,6570000.0,97.062,99.269,6.263,100.0,6.5,7.079,100.0,53.29,14.167,7.0,0.992,17.765,West Asia,125332342200.0,191.781,0.991,98.166,37.86,22.816,78.983,Moderate,High,Poor,High Income,Poor
ISR,Israel,2003,19643.47,1.45,2.53,13.505,79.6,4.9,3.97,6689700.0,96.582,98.256,6.139,100.0,6.5,7.084,100.0,54.174,15.0,5.0,0.988,19.593,West Asia,131408921259.0,378.193,1.0,97.419,37.861,23.387,79.253,Moderate,High,Poor,High Income,Poor
ISR,Israel,2004,20568.07,4.65,2.1,13.029,80.1,4.7,3.91,6809000.0,96.452,97.192,5.757,100.0,6.7,7.089,100.0,54.666,15.0,5.0,0.999,22.77,West Asia,140047988630.0,308.415,1.014,96.822,37.93,23.555,79.898,Moderate,Very High,Poor,High Income,Poor
ISR,Israel,2005,21286.84,4.39,3.27,11.342,80.2,4.5,3.85,6930100.0,95.505,96.975,5.581,100.0,7.0,7.093,100.0,55.28,15.0,4.0,1.0,25.194,West Asia,147519929884.0,471.855,1.024,96.24,38.031,23.76,80.358,Moderate,Very High,Poor,High Income,Poor
ISR,Israel,2006,22527.26,5.6,9.06,10.707,80.6,4.3,3.51,7053700.0,95.383,96.705,5.59,100.0,6.9,7.098,100.0,55.654,14.167,4.0,1.003,27.881,West Asia,158900533862.0,1284.432,1.039,96.044,37.999,23.608,80.981,Moderate,Very High,Poor,High Income,Poor
ISR,Israel,2007,25721.26,6.32,4.76,9.379,80.5,4.1,3.46,7180100.0,95.841,96.23,5.349,100.0,6.7,7.103,100.0,56.162,14.167,4.0,1.007,48.128,West Asia,184681218926.0,662.943,1.049,96.036,37.934,23.779,86.041,Moderate,Very High,Poor,High Income,Poor
ISR,Israel,2008,30269.22,3.22,4.64,7.704,81.0,3.9,3.4,7308800.0,95.403,95.043,5.424,100.0,8.9,7.107,100.0,56.196,14.167,4.0,1.012,59.39,West Asia,221231675136.0,634.851,1.066,95.223,38.669,23.792,88.653,Moderate,Very High,Poor,High Income,Poor
ISR,Israel,2009,28508.49,1.24,2.16,9.534,81.4,3.8,3.32,7485600.0,97.341,95.804,5.366,100.0,8.5,7.112,100.0,57.132,18.333,4.0,1.013,63.12,West Asia,213403152744.0,288.554,1.077,96.572,38.537,25.493,89.923,Moderate,Very High,Poor,High Income,Poor
ISR,Israel,2010,31439.09,5.53,2.91,8.48,81.6,3.7,3.28,7623600.0,97.659,96.511,5.421,100.0,8.6,7.116,100.0,57.466,19.167,3.0,1.014,67.5,West Asia,239679046524.0,381.709,1.086,97.085,38.572,25.882,91.146,Developed,Very High,Poor,High Income,Poor
ISR,Israel,2011,34522.52,5.52,3.23,7.139,81.7,3.5,3.27,7765800.0,97.635,96.308,5.443,100.0,9.1,7.218,100.0,57.126,20.0,3.0,1.012,68.874,West Asia,268094985816.0,415.926,1.103,96.972,38.773,26.046,91.461,Developed,Very High,Poor,High Income,Poor
ISR,Israel,2012,33321.43,2.45,3.42,6.762,81.7,3.4,3.22,7910500.0,98.522,96.294,5.575,100.0,2.9,7.32,100.0,59.333,20.0,3.0,1.012,70.8,West Asia,263589172015.0,432.337,1.111,97.408,36.74,26.782,92.052,Developed,Very High,Poor,High Income,Poor
ISR,Israel,2013,37034.32,4.09,3.97,6.137,82.1,3.3,3.22,8059500.0,97.69,96.498,5.786,100.0,3.3,7.421,100.0,59.183,22.5,3.0,1.011,70.25,West Asia,298478102040.0,492.586,1.124,97.094,36.907,27.565,91.836,Developed,Very High,Poor,High Income,Poor
ISR,Israel,2014,38343.3,3.78,1.92,5.789,82.2,3.2,3.2,8215700.0,97.288,96.329,5.709,100.0,3.7,7.523,100.0,60.146,22.5,3.0,1.009,75.018,West Asia,315017049810.0,233.699,1.134,96.808,37.074,27.885,92.957,Developed,Very High,Poor,High Income,Poor
ISR,Israel,2015,36213.1,2.24,3.74,5.176,82.1,3.1,3.15,8380100.0,97.759,96.339,5.811,100.0,3.7,7.625,100.0,60.114,26.667,3.0,1.008,77.352,West Asia,303469399310.0,446.295,1.144,97.049,37.108,29.263,93.6,Developed,Very High,Poor,High Income,Poor
ISR,Israel,2016,37671.54,4.46,3.72,4.723,82.4,3.1,3.11,8546000.0,97.134,96.793,5.82,100.0,4.0,6.47,100.0,60.412,26.667,3.0,1.013,79.653,West Asia,321940980840.0,435.291,1.147,96.964,36.823,29.364,94.154,Developed,Very High,Poor,High Income,Poor
ISR,Israel,2017,41138.47,4.35,4.71,4.14,82.6,3.0,3.14,8713300.0,96.932,96.293,6.025,100.0,3.9,6.47,100.0,60.283,27.5,3.0,1.013,81.581,West Asia,358451830651.0,540.553,1.159,96.613,36.79,29.599,94.548,Developed,Very High,Poor,Very High Income,Poor
ISR,Israel,2018,42362.67,4.0,5.72,3.917,82.8,2.9,3.1,8882800.0,96.493,96.656,6.088,100.0,3.8,6.47,100.0,60.857,27.5,3.0,1.013,83.733,West Asia,376299125076.0,643.941,1.173,96.574,36.757,29.79,95.077,Developed,Very High,Poor,Very High Income,Poor
ISR,Israel,2019,44250.63,3.71,4.33,3.731,82.8,2.9,3.1,9054000.0,96.271,96.295,6.084,100.0,4.5,6.47,100.0,60.618,23.333,3.0,1.014,86.788,West Asia,400645204020.0,478.242,1.173,96.283,36.99,28.322,95.768,Developed,Very High,Poor,Very High Income,Poor
ISR,Israel,2020,44575.57,-2.02,5.1,4.169,82.6,2.8,3.06,9215100.0,96.375,96.142,6.503,100.0,5.6,6.47,100.0,59.403,27.5,3.0,1.013,90.127,West Asia,410768335107.0,553.439,1.183,96.258,37.357,29.305,96.596,Developed,Very High,Poor,Very High Income,Poor
ISR,Israel,2021,52270.9,9.39,3.87,4.812,82.5,2.8,3.05,9371400.0,96.249,96.927,6.169,100.0,6.2,6.47,100.0,59.696,28.333,3.0,1.002,90.297,West Asia,489851512260.0,412.959,1.182,96.588,37.557,29.677,96.721,Developed,Very High,Poor,Very High Income,Poor
ISR,Israel,2022,54949.62,6.26,4.36,3.695,82.7,2.7,3.13,9557500.0,96.313,96.585,5.935,100.0,1.4,6.47,100.0,61.109,23.333,3.0,1.002,91.851,West Asia,525180993150.0,456.186,1.197,96.449,35.957,28.481,97.075,Developed,Very High,Poor,Very High Income,Poor
ISR,Israel,2023,52003.72,1.83,3.16,3.371,83.2,2.7,3.14,9849000.0,96.485,96.466,3.511,100.0,1.4,6.47,100.0,61.338,24.167,2.0,1.002,87.038,West Asia,512184638280.0,320.845,1.202,96.476,35.957,28.836,95.878,Developed,Very High,Poor,Very High Income,Poor
JOR,Jordan,2000,1570.61,4.25,10.79,13.7,71.9,22.9,2.1,5386945.0,98.475,90.055,3.511,99.0,2.1,1.105,98.375,11.845,0.0,61.0,1.027,2.623,West Asia,8460789686.45,2002.991,0.763,94.265,33.86,4.291,73.566,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2001,1632.29,5.27,3.05,14.7,72.1,22.2,2.1,5498894.0,98.475,90.055,3.511,99.0,2.1,1.105,98.405,11.289,1.25,60.0,1.002,4.706,West Asia,8975789687.26,554.657,0.766,94.265,33.87,4.514,74.094,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2002,1706.27,5.78,2.49,15.3,72.4,21.6,2.1,5616066.0,93.908,83.637,3.511,99.5,2.1,1.105,98.434,11.892,1.25,58.0,1.022,6.026,West Asia,9582524933.82,443.371,0.77,88.773,33.88,4.721,73.183,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2003,1775.68,4.16,5.36,14.5,72.6,20.9,1.7,5741828.0,95.489,83.764,3.511,99.0,2.0,1.105,98.464,10.852,5.455,56.0,1.022,8.466,West Asia,10195649143.04,933.501,0.774,89.626,33.856,5.776,73.889,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2004,1940.09,8.57,8.21,14.626,72.8,20.3,1.67,5882061.0,96.625,83.661,3.511,99.2,1.8,1.105,98.493,11.116,5.455,54.0,1.018,11.659,West Asia,11411727725.49,1395.769,0.777,90.143,33.799,5.863,74.874,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2005,2087.87,8.15,15.76,14.8,73.0,19.7,1.68,6029587.0,96.522,84.394,3.511,99.0,1.7,1.105,98.549,11.382,5.455,53.0,1.019,12.933,West Asia,12588993809.69,2613.778,0.781,90.458,33.785,5.952,75.235,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2006,2342.63,8.09,23.54,14.0,73.2,19.1,1.71,6427371.0,95.709,86.775,3.511,100.0,2.3,1.105,98.612,11.579,5.455,49.0,1.029,13.867,West Asia,15056952125.73,3662.462,0.784,91.242,34.006,6.021,75.93,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2007,2506.21,8.18,15.32,13.1,73.4,18.5,1.62,6827227.0,93.891,87.715,3.511,98.8,2.3,1.105,98.671,14.367,6.364,50.0,1.026,20.0,West Asia,17110464579.67,2243.956,0.788,90.803,34.025,7.252,77.068,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2008,3241.65,7.22,12.48,12.7,73.6,18.0,1.6,6989866.0,91.744,88.447,3.511,100.0,2.7,1.105,98.727,13.939,6.364,50.0,1.017,23.0,West Asia,22658699118.9,1785.442,0.792,90.096,34.177,7.107,77.956,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2009,3435.83,5.02,9.83,12.9,73.7,17.5,1.59,7141753.0,98.475,90.055,3.511,99.4,2.8,1.098,98.78,14.589,6.364,49.0,1.002,26.0,West Asia,24537849209.99,1376.413,0.794,94.265,34.226,7.318,79.611,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2010,3718.47,2.31,6.22,12.5,73.8,17.0,1.61,7297043.0,89.691,87.364,3.169,100.0,3.0,1.098,98.829,14.464,10.833,48.0,1.007,27.2,West Asia,27133835484.21,852.4,0.797,88.528,34.309,8.768,78.639,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2011,3946.86,2.74,5.03,12.9,73.9,16.6,1.6,7480424.0,90.373,87.593,3.599,99.6,3.0,1.098,98.876,14.424,10.833,47.0,1.005,34.9,West Asia,29524186268.64,672.422,0.799,88.983,34.325,8.754,80.59,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2012,4169.5,2.43,4.89,12.2,74.1,16.2,1.6,7587127.0,90.931,87.232,3.637,99.5,2.9,1.098,98.92,13.864,10.833,47.0,0.996,37.0,West Asia,31634526026.5,644.513,0.803,89.082,34.306,8.564,81.125,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2013,4311.22,2.61,5.65,12.6,74.3,15.8,1.51,7991809.0,93.716,87.303,3.784,99.7,3.1,1.098,98.962,12.946,12.162,44.0,0.998,41.4,West Asia,34454446796.98,706.974,0.806,90.51,34.387,8.702,82.643,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2014,4191.18,3.38,5.91,11.9,74.6,15.4,1.41,8791710.0,97.611,88.87,3.767,99.8,3.1,1.098,99.002,12.283,12.0,43.0,1.009,46.2,West Asia,36847639117.8,672.224,0.811,93.24,34.4,8.431,84.561,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2015,4042.76,2.5,4.15,13.075,75.1,15.0,1.38,9544729.0,98.475,90.055,3.713,99.9,3.2,1.098,99.029,13.599,12.0,41.0,1.002,54.22,West Asia,38587048612.04,434.795,0.818,94.265,34.442,8.867,86.854,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2016,3986.72,1.99,3.89,15.275,75.6,14.7,1.37,10006367.0,98.427,90.055,3.453,100.0,4.7,1.098,99.056,15.051,15.385,40.0,1.002,56.15,West Asia,39892583446.24,388.752,0.824,94.241,34.951,10.479,87.362,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2017,4065.62,2.47,4.88,18.12,76.1,14.3,1.45,10234226.0,98.559,88.876,3.213,100.0,5.3,1.098,99.083,16.612,15.385,38.0,1.001,64.5,West Asia,41608473910.12,476.831,0.831,93.718,35.16,10.999,89.325,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2018,4145.44,1.92,2.2,18.257,76.5,14.0,1.41,10462306.0,98.894,89.793,2.955,99.9,7.2,1.098,99.112,14.649,15.385,36.0,1.002,65.2,West Asia,43370861784.64,210.279,0.836,94.344,35.803,10.345,89.639,Moderate,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2019,4170.11,1.75,1.64,16.801,76.9,13.6,1.36,10671891.0,98.86,89.51,2.988,99.9,8.5,1.098,99.142,13.685,15.385,35.0,1.0,70.085,West Asia,44502959378.01,153.675,0.843,94.185,36.247,10.023,90.828,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2020,4022.04,-1.1,1.74,19.213,75.6,13.3,1.38,10865228.0,98.961,90.199,3.553,99.9,10.7,1.098,99.171,14.975,11.538,41.0,1.005,78.418,West Asia,43700381625.12,160.144,0.831,94.58,36.99,9.173,93.017,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2021,4183.5,3.66,1.34,19.837,74.2,12.9,1.39,11066356.0,98.002,90.064,3.138,99.9,11.5,1.098,99.2,13.964,11.538,79.0,1.002,86.0,West Asia,46296100326.0,121.088,0.82,94.033,37.266,8.835,94.783,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2022,4332.25,2.65,1.97,18.2,77.1,12.6,1.42,11256263.0,98.541,90.991,3.153,100.0,1.4,1.098,99.229,13.922,12.308,35.0,1.002,90.5,West Asia,48764945381.75,175.014,0.85,94.766,33.909,9.077,96.124,Developed,High,Poor,Lower Middle,Very Poor
JOR,Jordan,2023,4466.08,2.88,3.93,16.62,77.8,12.2,1.41,11439213.0,98.299,91.97,3.515,100.0,1.4,1.098,99.258,15.933,12.308,31.0,1.002,92.534,West Asia,51088440395.04,343.555,0.86,95.134,33.919,9.748,96.732,Developed,High,Poor,Lower Middle,Very Poor
JPN,Japan,2000,39169.36,2.76,0.22,4.748,81.1,3.3,14.67,126843000.0,100.223,96.999,3.46,100.0,3.7,68.247,98.52,49.19,7.292,9.0,1.005,29.991,East Asia,4968359130480.0,1.734,1.114,98.611,56.822,19.162,81.78,Moderate,Very High,Good,High Income,Very Poor
JPN,Japan,2001,34406.18,0.39,0.11,5.02,81.4,3.1,14.59,127149000.0,100.223,96.999,3.401,100.0,3.5,68.272,98.52,49.051,7.292,8.0,1.005,38.532,East Asia,4374711380820.0,0.865,1.137,98.611,56.764,19.116,83.916,Moderate,Very High,Good,High Income,Very Poor
JPN,Japan,2002,32820.79,0.04,0.28,5.386,81.7,3.0,14.43,127445000.0,100.223,96.999,3.409,100.0,3.7,68.296,98.52,48.457,7.292,8.0,1.005,46.594,East Asia,4182845581550.0,2.197,1.15,98.611,56.839,18.918,85.931,Moderate,Very High,Good,High Income,Very Poor
JPN,Japan,2003,35387.04,1.54,0.19,5.251,81.8,2.9,14.26,127718000.0,100.223,96.999,3.467,100.0,4.2,68.321,98.52,48.157,7.083,8.0,1.005,48.435,East Asia,4519561974720.0,1.488,1.163,98.611,57.014,18.748,86.392,Moderate,Very High,Good,High Income,Very Poor
JPN,Japan,2004,38298.98,2.19,0.15,4.734,82.0,2.8,14.18,127761000.0,100.223,96.999,3.426,100.0,4.3,68.346,98.52,48.163,7.083,7.0,1.005,62.394,East Asia,4893115983780.0,1.174,1.177,98.611,57.055,18.75,89.881,Moderate,Very High,Good,High Income,Very Poor
JPN,Japan,2005,37812.9,1.8,0.11,4.446,82.0,2.7,14.06,127773000.0,100.223,96.999,3.315,100.0,4.0,68.37,98.555,48.284,8.958,7.0,1.005,66.921,East Asia,4831467671700.0,0.861,1.19,98.611,56.975,19.416,91.022,Developed,Very High,Good,High Income,Very Poor
