economy,Country,year,gdp_per_capita,gdp_growth,fdi_inflows,unemployment,life_expectancy,infant_mortality,hospital_beds,population,school_enrolment_primary,school_enrolment_secondary,education_expenditure,electricity_access,renewable_energy,forest_area,clean_water_access,female_labour,women_parliament,maternal_mortality,gender_parity,internet_users,sub_region,gdp_total,fdi_per_capita,health_index,education_index,environment_index,gender_index,development_index,development_category,life_expectancy_category,environment_category,gdp_category,gender_category
MMR,Myanmar,2012,1202.67,7.33,2.23,0.768,64.3,50.0,0.89,49837446.0,104.091,76.957,3.085,55.3,78.1,47.25,67.818,51.346,6.032,243.0,0.996,1.4,Southeast Asia,59938001180.82001,44.74547110620396,0.663,90.524,64.38933333333334,19.458000000000002,53.7605,Moderate,Moderate,Good,Lower Middle,Very Poor
MMR,Myanmar,2013,1199.1,8.43,3.74,0.775,64.6,48.1,0.91,50262658.0,104.091,76.957,3.085,56.5,75.6,46.812,69.715,51.14,6.032,237.0,0.996,1.8,Southeast Asia,60269953207.799995,74.40911700292492,0.6667900207900207,90.524,64.04233333333333,19.389333333333333,54.634750000000004,Moderate,Moderate,Good,Lower Middle,Very Poor
MMR,Myanmar,2014,1293.0,8.17,3.32,0.763,65.0,46.3,0.94,50681634.0,115.448,57.118,3.085,52.0,72.0,46.368,71.636,50.951,5.594,228.0,0.988,7.4,Southeast Asia,65531352762.0,65.50696451499572,0.671598272138229,86.283,63.334666666666664,19.177666666666667,54.329750000000004,Moderate,Moderate,Good,Lower Middle,Very Poor
MMR,Myanmar,2015,1166.73,6.99,6.85,0.766,65.3,44.6,1.07,51089056.0,104.091,76.957,3.085,60.5,70.0,45.925,73.584,50.799,12.693,222.0,0.996,10.9,Southeast Asia,59607134306.88,134.0795962250702,0.6754215246636771,90.524,63.16966666666667,21.496,58.877,Moderate,Moderate,Good,Lower Middle,Poor
MMR,Myanmar,2016,1229.2,5.86,5.18,1.058,65.6,43.1,1.07,51495696.0,119.916,67.759,3.085,55.6,68.8,45.502,75.559,49.229,9.931,215.0,1.017,16.0,Southeast Asia,63298509523.200005,100.59093093916043,0.6792018561484918,93.8375,63.287,20.059,60.249125,Moderate,Moderate,Good,Lower Middle,Poor
MMR,Myanmar,2017,1272.82,6.14,7.27,1.356,65.9,41.6,1.06,51894938.0,121.799,72.346,2.167,69.8,59.5,45.06,77.561,47.659,10.162,209.0,1.005,23.621,Southeast Asia,66052914985.159996,140.09073486126914,0.6830384615384616,97.0725,60.707,19.608666666666668,67.013625,Moderate,Moderate,Good,Lower Middle,Very Poor
MMR,Myanmar,2018,1298.21,6.27,2.61,0.767,66.2,40.2,1.06,52272247.0,120.215,77.019,1.992,66.1,59.4,44.62,79.589,48.438,10.162,201.0,1.011,29.379,Southeast Asia,67860353777.87,49.9308935389749,0.6868756218905473,98.617,61.202999999999996,19.870333333333335,68.42125,Moderate,Moderate,Good,Lower Middle,Very Poor
MMR,Myanmar,2019,1425.99,6.58,2.31,0.407,66.5,38.9,1.05,52640713.0,104.091,76.957,2.0,68.3,58.5,44.176,81.642,46.289,11.316,195.0,0.996,36.54,Southeast Asia,75065130330.87,43.88238434384428,0.6907069408740361,90.524,61.43933333333333,19.53366666666667,69.2515,Moderate,Moderate,Good,Lower Middle,Very Poor
MMR,Myanmar,2020,1490.22,-9.05,2.41,1.476,66.6,37.6,1.07,53016522.0,104.091,76.957,3.085,70.4,59.2,43.734,83.695,44.726,16.825,198.0,0.996,45.448,Southeast Asia,79006281414.84,45.45752737231612,0.6925957446808509,90.524,62.209666666666664,20.849,72.51675,Developed,Moderate,Good,Lower Middle,Poor
MMR,Myanmar,2021,1242.72,-12.02,3.11,4.34,65.6,36.4,1.56,53387102.0,104.091,76.957,3.085,72.5,62.9,43.29,85.531,41.042,15.294,231.0,0.996,56.526,Southeast Asia,66345219397.44,58.25377073286353,0.6834725274725274,90.524,63.907000000000004,19.110666666666667,76.27025,Developed,Moderate,Good,Lower Middle,Very Poor
MMR,Myanmar,2022,1158.05,4.04,1.99,3.063,66.5,35.2,1.56,53756787.0,104.091,76.957,3.085,73.6,30.15,42.846,85.58,41.071,20.325,193.0,0.996,58.011,Southeast Asia,62253047185.35,37.01858148627819,0.693409090909091,90.524,52.858666666666664,20.797333333333334,76.92875000000001,Developed,Moderate,Moderate,Lower Middle,Poor
MMR,Myanmar,2023,1233.2,0.96,2.28,2.977,66.9,34.1,1.56,54133798.0,104.091,76.957,3.085,76.8,30.15,42.402,85.632,41.051,20.325,185.0,0.996,58.536,Southeast Asia,66757799693.600006,42.11786507202026,0.698325513196481,90.524,52.728,20.79066666666667,77.873,Developed,Moderate,Moderate,Lower Middle,Poor
MNG,Mongolia,2000,476.03,1.15,4.72,5.992,63.2,47.4,7.32,2388299.0,99.792,62.437,5.55,67.3,5.7,9.218,62.415,53.834,10.526,144.0,1.117,1.256,East Asia,1136901972.97,1976.3019621915012,0.6530970464135021,81.11449999999999,25.777666666666665,21.825666666666667,53.021375,Moderate,Moderate,Poor,Low Income,Poor
MNG,Mongolia,2001,524.45,2.95,4.97,6.111,63.4,44.0,7.3,2417751.0,102.233,69.47,3.829,71.7,6.1,9.213,63.824,53.93,10.526,130.0,1.114,1.653,East Asia,1267989511.95,2055.6293844982383,0.6567272727272727,85.8515,26.379,21.85666666666667,55.757125,Moderate,Moderate,Poor,Low Income,Poor
MNG,Mongolia,2002,570.25,4.73,5.57,6.2,63.5,40.6,7.45,2449027.0,102.581,74.548,7.211,72.8,6.5,9.207,65.21,53.967,10.526,120.0,1.105,2.04,East Asia,1396557646.75,2274.3726386030044,0.6596305418719212,88.56450000000001,26.972333333333335,21.866,57.153625,Moderate,Moderate,Poor,Low Income,Poor
MNG,Mongolia,2003,643.17,7.0,8.25,6.768,63.6,37.4,7.21,2480374.0,105.649,82.268,3.829,76.3,6.1,9.159,66.573,53.946,10.526,114.0,1.081,66.211,East Asia,1595302145.58,3326.1113041823533,0.6627379679144385,93.9585,27.27733333333333,21.851,75.760625,Developed,Moderate,Poor,Low Income,Poor
