economy,Country,year,gdp_per_capita,gdp_growth,fdi_inflows,unemployment,poverty_headcount,gini_index,life_expectancy,infant_mortality,hospital_beds,population,literacy_rate,school_enrolment_primary,school_enrolment_secondary,education_expenditure,electricity_access,renewable_energy,forest_area,clean_water_access,female_labour,female_literacy,women_parliament,maternal_mortality,gender_parity,internet_users,sub_region
IRQ,Iraq,YR2000,1980.18916038782,16.7961344440251,-6.61645727484025e-05,8.038,,,64.86,38.4,,24424056.0,74.0500030517578,89.9259414672852,36.8702583312988,,96.8,0.4,1.87027002309258,80.8465210339668,9.765,64.1699981689453,7.6,146.0,0.771420001983643,,West Asia
IRQ,Iraq,YR2001,1435.695683789,1.76660876568174,-0.0183987197639496,8.249,,,65.292,37.7,,25197840.0,,,36.7453002929688,,96.9,0.3,1.87187049866246,81.7364082372658,10.089,,7.6,137.0,,0.1,West Asia
IRQ,Iraq,YR2002,1266.15961275094,-8.20370481187175,-0.00099002520234575,8.619,,,65.724,37.0,,26006559.0,,,,,97.1,0.3,1.87347097423234,82.6260373037079,10.423,,7.6,128.0,,0.5,West Asia
IRQ,Iraq,YR2003,817.887862499622,-36.6567804383165,4.56171717525217,8.959,,,64.834,36.4,,26802659.0,,96.4831237792969,40.4106292724609,,97.2,0.3,1.87507144980223,83.5154009333644,10.77,,,125.0,0.812219977378845,0.6,West Asia
IRQ,Iraq,YR2004,1328.37157628292,53.3855472887501,0.818918786960291,8.715,,,64.634,35.7,1.34,27577878.0,,95.6360015869141,45.1472206115723,,97.3,0.4,1.87667192537211,84.4044866614588,11.131,,,122.0,0.790799975395203,0.9,West Asia
IRQ,Iraq,YR2005,1762.39360423421,1.67522863586828,1.02925980764254,8.57,,,64.899,35.0,1.3,28407448.0,,,,,97.4,2.4,1.87827240094199,85.293291593962,11.504,,,118.0,,0.9,West Asia
IRQ,Iraq,YR2006,2276.55435744086,5.63829915220637,0.587900739517653,8.411,0.6,28.6,64.029,34.3,1.32,28616515.0,,,,,97.6,2.6,1.87987287651188,86.1815126073683,11.89,,25.4545454545455,120.0,,0.952344,West Asia
IRQ,Iraq,YR2007,3128.99010329066,1.88853936243953,1.09391286623188,8.646,,,64.428,33.5,,28391607.0,,104.57022857666,50.5742416381836,,98.1,2.0,1.88147335208176,87.0697453969481,12.29,,25.4545454545455,117.0,0.813799977302551,0.93,West Asia
IRQ,Iraq,YR2008,4542.96609046032,8.22810710383277,1.40995173662765,8.466,,,66.465,32.7,,28971036.0,,,,,97.9,1.1,1.88307382765165,87.9576753839558,12.215,,25.4545454545455,109.0,,1.0,West Asia
IRQ,Iraq,YR2009,3714.71205987194,3.37929909442771,1.43142990859109,8.415,,,67.834,31.8,1.11,30058206.0,,,,,98.1,1.2,1.89790937557561,88.8450464865989,12.132,,25.4545454545455,107.0,,1.06,West Asia
IRQ,Iraq,YR2010,4461.75196161555,6.40256484471193,1.00796493975113,8.267,,,68.092,30.9,1.1,31045366.0,,,,,98.4,1.7,1.89952109044023,89.747680341053,12.048,,25.2307692307692,107.0,,2.5,West Asia
IRQ,Iraq,YR2011,5775.54229080293,7.546471200426,1.12086339764167,8.193,,,68.435,30.1,,32161424.0,,,,,98.0,1.1,1.89952109044023,90.6562235048523,11.965,,25.2307692307692,105.0,,5.0,West Asia
IRQ,Iraq,YR2012,6477.59618450955,13.9364301737537,1.55961531280073,7.965,0.6,29.5,68.827,29.2,1.3,33654842.0,77.1999969482422,,,,99.3,1.3,1.89952109044023,91.5604108838011,11.883,69.0,25.2307692307692,100.0,,7.1,West Asia
IRQ,Iraq,YR2013,6650.35282247395,7.62828592298754,-0.995279210263068,9.222,,,69.047,28.4,1.28,35281989.0,,,,,99.0,1.5,1.90036118379833,92.4602847156941,12.777,,25.2307692307692,96.0,,9.2,West Asia
IRQ,Iraq,YR2014,6249.39226978969,2.26368817563613,-4.45521124532956,10.59,,,69.679,27.5,1.1,36550059.0,82.1999969482422,,,,99.2,1.0,1.90036118379833,93.3560179358349,13.722,74.5999984741211,25.3048780487805,90.0,,11.6453,West Asia
IRQ,Iraq,YR2015,4440.14189252367,2.60676642939541,-4.54159235443502,10.865,,,69.977,26.7,,37560535.0,,,,,99.4,0.8,1.90036118379833,94.2475935647608,14.178,,26.5243902439024,86.0,,15.2,West Asia
IRQ,Iraq,YR2016,4334.42096404188,13.7873730187089,-3.75180911604806,10.82,,,68.683,25.9,,38469627.0,83.3000030517578,,,,99.7,0.9,1.90036118379833,95.1361722839903,14.65,76.8000030517578,26.5243902439024,87.0,,19.9,West Asia
IRQ,Iraq,YR2017,4759.2846435467,-1.81975035118309,-2.68799428357231,13.02,,,69.788,25.1,1.06,39337353.0,85.5999984741211,,,,99.9,0.5,1.90036118379833,96.0213104286067,11.334,79.9000015258789,25.3048780487805,81.0,,49.36,West Asia
IRQ,Iraq,YR2018,5646.68932074742,2.63385099105624,-2.14854834807913,13.458,,,71.116,24.4,1.06,40265624.0,,,,,99.9,0.5,1.90036118379833,96.902402599518,11.446,76.2799987792969,25.2279635258359,76.0,,33.9,West Asia
IRQ,Iraq,YR2019,5671.8568632942,5.51379057542323,-1.31640616709339,14.096,,,71.245,23.6,,41192171.0,,,,,100.0,0.9,1.90035242899592,97.7787837240263,11.582,,25.2279635258359,74.0,,44.3263,West Asia
IRQ,Iraq,YR2020,4295.18945121228,-12.0367930931152,-1.58049696252586,15.766,,,69.651,22.9,,42116605.0,,,,,100.0,1.1,1.90035242899592,98.3599044196543,10.885,,26.4437689969605,63.0,,53.6778,West Asia
IRQ,Iraq,YR2021,4868.49431080783,1.50218070952037,-1.25770209772783,16.173,,,70.704,22.2,,43071211.0,84.0588635813164,,,,100.0,1.1,1.90035242899592,98.3711569251332,10.902,77.7531712381502,28.8753799392097,77.0,,65.0022,West Asia
IRQ,Iraq,YR2022,6520.73154560584,7.95904804992662,-0.726653366772653,15.41,,,72.037,21.5,,44070551.0,,,,,100.0,,1.90035242899592,98.3828518441967,11.183,,28.8753799392097,59.0,,78.7156,West Asia
IRQ,Iraq,YR2023,5965.31835077761,0.517705525131191,-1.99474822313262,15.239,0.5,29.8,72.324,20.8,,45074049.0,,,,,100.0,,1.90035242899592,98.3950469684624,10.913,,29.0519877675841,66.0,,81.7291,West Asia
ISR,Israel,YR2000,21706.5194056329,8.58208942390802,5.89507316780042,11.102,,,78.9536585365854,5.6,3.9,6289000.0,,98.2204437255859,98.0492706298828,5.94367980957031,100.0,6.0,7.07024029574861,99.9999980424614,53.469,,12.5,9.0,0.995169997215271,20.8738,West Asia
ISR,Israel,YR2001,20966.3052667971,0.277927326527333,1.31205425123863,11.812,0.2,38.9,79.4073170731707,5.4,3.91,6439000.0,,97.6406097412109,97.8029403686523,6.19384002685547,100.0,6.3,7.07486136783734,99.9999999141995,53.73,,13.3333333333333,7.0,0.995660006999969,17.3786,West Asia
ISR,Israel,YR2002,19076.4584298321,-0.134072634658438,1.26264306760422,12.888,0.7,39.6,79.4512195121951,5.1,3.87,6570000.0,,97.0616989135742,99.26904296875,6.26308012008667,100.0,6.5,7.07948243992606,99.9999966748332,53.29,,14.1666666666667,7.0,0.991530001163483,17.7646,West Asia
ISR,Israel,YR2003,19643.4690380742,1.4490576944626,2.52798678419127,13.505,0.9,40.7,79.6487804878049,4.9,3.97,6689700.0,,96.5818710327148,98.2558288574219,6.13924980163574,100.0,6.5,7.08410351201479,99.9999972968458,54.174,,15.0,5.0,0.987760007381439,19.5934,West Asia
ISR,Israel,YR2004,20568.0694088834,4.64789744397389,2.10420736029139,13.029,1.0,41.5,80.1463414634146,4.7,3.91,6809000.0,,96.4518280029297,97.1919403076172,5.75651979446411,100.0,6.7,7.08872458410351,99.9999987008863,54.666,,15.0,5.0,0.999059975147247,22.7705,West Asia
ISR,Israel,YR2005,21286.8388636595,4.38778887041551,3.26627070729098,11.342,1.0,42.3,80.1512195121951,4.5,3.85,6930100.0,,95.5045318603516,96.9749221801758,5.58064985275269,100.0,7.0,7.09334565619224,99.999996277042,55.28,,15.0,4.0,0.999939978122711,25.194,West Asia
ISR,Israel,YR2006,22527.2619795719,5.60162698158004,9.05944013221796,10.707,0.5,41.6,80.5536585365854,4.3,3.51,7053700.0,,95.3834075927734,96.7052764892578,5.59034013748169,100.0,6.9,7.09796672828096,99.9999970677578,55.654,,14.1666666666667,4.0,1.0025999546051,27.8811,West Asia
ISR,Israel,YR2007,25721.2594077311,6.32334950499747,4.76393877718242,9.379,0.5,41.1,80.5048780487805,4.1,3.46,7180100.0,,95.8412399291992,96.2301025390625,5.34945011138916,100.0,6.7,7.10258780036969,99.9999967389264,56.162,,14.1666666666667,4.0,1.00650000572205,48.1281,West Asia
ISR,Israel,YR2008,30269.217773489,3.22209599987266,4.64409119960907,7.704,0.7,41.6,80.9512195121951,3.9,3.4,7308800.0,,95.4030075073242,95.0427474975586,5.42382001876831,100.0,8.9,7.10720887245841,99.9999990692997,56.196,,14.1666666666667,4.0,1.01152002811432,59.39,West Asia
ISR,Israel,YR2009,28508.4938886475,1.23773159721814,2.15877755898524,9.534,0.7,42.6,81.4048780487805,3.8,3.32,7485600.0,,97.3412704467773,95.8039016723633,5.36561012268066,100.0,8.5,7.11182994454713,99.9999967272176,57.132,,18.3333333333333,4.0,1.01291000843048,63.12,West Asia
ISR,Israel,YR2010,31439.0887027614,5.53434033902194,2.91418894955553,8.48,0.5,42.6,81.6024390243903,3.7,3.28,7623600.0,,97.6586303710938,96.5111923217773,5.4214301109314,100.0,8.6,7.11645101663586,100.0,57.466,,19.1666666666667,3.0,1.01357996463776,67.5,West Asia
ISR,Israel,YR2011,34522.5215979073,5.51879621371651,3.22758725723671,7.139,0.3,41.4,81.6560975609756,3.5,3.27,7765800.0,,97.6346130371094,96.3081588745117,5.44327020645142,100.0,9.1,7.2181146025878,100.0,57.126,,20.0,3.0,1.01201999187469,68.8739,West Asia
ISR,Israel,YR2012,33321.4300881602,2.44716836741318,3.42096752579402,6.762,0.7,41.3,81.7048780487805,3.4,3.22,7910500.0,,98.5221862792969,96.2935409545898,5.57541990280151,100.0,2.9,7.31977818853974,100.0,59.333,,20.0,3.0,1.01203000545502,70.8,West Asia
ISR,Israel,YR2013,37034.3161080785,4.08570918638205,3.96752765564861,6.137,0.5,39.9,82.0560975609756,3.3,3.22,8059500.0,,97.6897811889648,96.4981536865234,5.78606986999512,100.0,3.3,7.42144177449168,99.9999987902256,59.183,,22.5,3.0,1.01078999042511,70.2503,West Asia
ISR,Israel,YR2014,38343.3046626235,3.77582843213109,1.9201815482971,5.789,0.7,39.8,82.1536585365854,3.2,3.2,8215700.0,,97.2882995605469,96.3290405273438,5.70907020568848,100.0,3.7,7.52310536044362,99.9999994311655,60.146,,22.5,3.0,1.00927996635437,75.0178,West Asia
ISR,Israel,YR2015,36213.1041481958,2.23760317482488,3.73553271836246,5.176,0.5,39.7,82.0512195121951,3.1,3.15,8380100.0,,97.7587738037109,96.3389511108398,5.81091022491455,100.0,3.7,7.62476894639556,100.0,60.114,,26.6666666666667,3.0,1.00824999809265,77.3521,West Asia
ISR,Israel,YR2016,37671.5389138798,4.45978271860821,3.72366398162517,4.723,0.5,39.0,82.4073170731707,3.1,3.11,8546000.0,,97.1344833374023,96.7928085327148,5.82047986984253,100.0,4.0,6.46950092421442,100.0,60.412,,26.6666666666667,3.0,1.0129599571228,79.6531,West Asia
ISR,Israel,YR2017,41138.470964272,4.3469311670646,4.71262751632939,4.14,0.7,38.2,82.5512195121951,3.0,3.14,8713300.0,,96.9318695068359,96.2929916381836,6.0248498916626,100.0,3.9,6.46950092421442,99.9999992350347,60.283,,27.5,3.0,1.01277005672455,81.5812,West Asia
ISR,Israel,YR2018,42362.6652754196,4.00389862187025,5.71739368118438,3.917,0.7,38.6,82.8024390243903,2.9,3.1,8882800.0,,96.4932327270508,96.6557464599609,6.08776998519897,100.0,3.8,6.46950092421442,100.0,60.857,,27.5,3.0,1.01285004615784,83.7332,West Asia
ISR,Israel,YR2019,44250.6313628073,3.71049632750405,4.33363467004394,3.731,1.0,38.3,82.8048780487805,2.9,3.1,9054000.0,,96.2709274291992,96.2954177856445,6.08409023284912,100.0,4.5,6.46950092421442,100.0,60.618,,23.3333333333333,3.0,1.01429998874664,86.7879,West Asia
ISR,Israel,YR2020,44575.5719045492,-2.02161548237589,5.1047506129271,4.169,0.7,37.8,82.6487804878049,2.8,3.06,9215100.0,,96.3747634887695,96.1416931152344,6.50303983688354,100.0,5.6,6.46950092421442,99.9999976530211,59.403,,27.5,3.0,1.01328003406525,90.1273,West Asia
ISR,Israel,YR2021,52270.9040241956,9.38837403354628,3.86849852798664,4.812,0.7,37.9,82.5,2.8,3.05,9371400.0,,96.2489776611328,96.9270782470703,6.16908979415894,100.0,6.2,6.46950092421442,100.0,59.696,,28.3333333333333,3.0,,90.2969,West Asia
ISR,Israel,YR2022,54949.621556429,6.26326343841286,4.35725962102686,3.695,,,82.7,2.7,3.13,9557500.0,,96.3125686645508,96.5853729248047,5.93496990203857,100.0,,6.46950092421442,100.0,61.109,,23.3333333333333,3.0,,91.8508,West Asia
ISR,Israel,YR2023,52003.7200729997,1.82652049482384,3.15712318737314,3.371,,,83.1951219512195,2.7,3.14,9849000.0,,96.4853820800781,96.4655990600586,,100.0,,6.46950092421442,99.999996982634,61.338,,24.1666666666667,2.0,,87.0384,West Asia
JOR,Jordan,YR2000,1570.61002940477,4.24571192079179,10.7940053678297,13.7,,,71.926,22.9,,5386945.0,,,,,99.0,2.1,1.10494106980961,98.375425418806,11.845,,0.0,61.0,1.02655005455017,2.62328,West Asia
JOR,Jordan,YR2001,1632.29454010563,5.26995757513571,3.04850514227071,14.7,,,72.141,22.2,,5498894.0,,,,,99.0,2.1,1.10494106980961,98.4048334640758,11.289,,1.25,60.0,,4.70572,West Asia
JOR,Jordan,YR2002,1706.26744384401,5.78380792679296,2.48601734100151,15.3,1.0,37.0,72.359,21.6,,5616066.0,,93.9076538085938,83.6367721557617,,99.5,2.1,1.10494106980961,98.4342212914986,11.892,,1.25,58.0,1.02158999443054,6.02553,West Asia
JOR,Jordan,YR2003,1775.67625581432,4.16166755544407,5.36472671434697,14.5,,,72.585,20.9,1.7,5741828.0,89.8899993896484,95.4888534545898,83.7643737792969,,99.0,2.0,1.10494106980961,98.4635783696491,10.852,84.7099990844727,5.45454545454545,56.0,1.02219998836517,8.46601,West Asia
JOR,Jordan,YR2004,1940.08641342805,8.56721424236899,8.2092227069918,14.626,,,72.788,20.3,1.67,5882061.0,,96.6252517700195,83.6611480712891,,99.2,1.8,1.10494106980961,98.4929393838046,11.116,,5.45454545454545,54.0,1.01828002929688,11.6587,West Asia
JOR,Jordan,YR2005,2087.87079273635,8.14659481079931,15.7636461414358,14.8,,,72.977,19.7,1.68,6029587.0,91.129997253418,96.5220336914062,84.393669128418,,99.0,1.7,1.10494106980961,98.5494288674571,11.382,87.0100021362305,5.45454545454545,53.0,1.01905000209808,12.9329,West Asia
JOR,Jordan,YR2006,2342.63459574933,8.09297527811933,23.5372913427131,14.0,0.3,33.9,73.225,19.1,1.71,6427371.0,,95.7085113525391,86.7745513916016,,100.0,2.3,1.10494106980961,98.6120434709162,11.579,,5.45454545454545,49.0,1.02880001068115,13.8671,West Asia
JOR,Jordan,YR2007,2506.20599484139,8.17616995204646,15.3248262609959,13.1,,,73.407,18.5,1.62,6827227.0,92.1999969482422,93.8907775878906,87.7151718139648,,98.8,2.3,1.10494106980961,98.6711635910559,14.367,88.9000015258789,6.36363636363636,50.0,1.02618002891541,20.0,West Asia
JOR,Jordan,YR2008,3241.6524135556,7.22038637280139,12.4753075049094,12.7,0.1,32.6,73.563,18.0,1.6,6989866.0,,91.7442932128906,88.4466781616211,,100.0,2.7,1.10494106980961,98.7270120484555,13.939,,6.36363636363636,50.0,1.01692998409271,23.0,West Asia
JOR,Jordan,YR2009,3435.8337590698,5.02371007272669,9.83417874476547,12.9,,,73.707,17.5,1.59,7141753.0,,,,,99.4,2.8,1.09822031989187,98.7796045730845,14.589,,6.36363636363636,49.0,,26.0,West Asia
JOR,Jordan,YR2010,3718.46571622945,2.31483422063046,6.22247566973912,12.5,0.1,33.7,73.797,17.0,1.61,7297043.0,92.5500030517578,89.6905264770576,87.3644409179688,3.16850989003323,100.0,3.0,1.09822031989187,98.8292687560561,14.464,89.2099990844727,10.8333333333333,48.0,1.00738000869751,27.2,West Asia
JOR,Jordan,YR2011,3946.85503855525,2.73717988632104,5.03335872688489,12.9,,,73.929,16.6,1.6,7480424.0,95.9000015258789,90.3732005628315,87.5930404663086,3.59900580598478,99.6,3.0,1.09822031989187,98.8761377842126,14.424,93.9300003051758,10.8333333333333,47.0,1.00462996959686,34.9,West Asia
JOR,Jordan,YR2012,4169.50470054618,2.42935800100238,4.89480688682321,12.2,,,74.087,16.2,1.6,7587127.0,97.8899993896484,90.9311831042006,87.2317581176758,3.63716008451231,99.5,2.9,1.09822031989187,98.9204228747465,13.864,97.370002746582,10.8333333333333,47.0,0.996089994907379,37.0,West Asia
JOR,Jordan,YR2013,4311.21916713038,2.60994737548631,5.64977168714588,12.6,,,74.282,15.8,1.51,7991809.0,,93.7163727553549,87.3027919681245,3.78372228032099,99.7,3.1,1.09822031989187,98.9622049918779,12.946,,12.1621621621622,44.0,0.998369991779327,41.4,West Asia
JOR,Jordan,YR2014,4191.18050084986,3.38407809933472,5.91204890205889,11.9,,,74.606,15.4,1.41,8791710.0,,97.6110112655065,88.8703034099213,3.76692408663556,99.8,3.1,1.09822031989187,99.0017546060361,12.283,,12.0,43.0,1.00879001617432,46.2,West Asia
JOR,Jordan,YR2015,4042.75678097555,2.49652879315188,4.14720229174937,13.075,,,75.06,15.0,1.38,9544729.0,,,,3.71272133351629,99.9,3.2,1.09822031989187,99.0291191427992,13.599,,12.0,41.0,,54.22,West Asia
JOR,Jordan,YR2016,3986.71677010853,1.9941808493012,3.89285142868971,15.275,,,75.55,14.7,1.37,10006367.0,,98.4272996476146,,3.45282006263733,100.0,4.7,1.09822031989187,99.0560992908943,15.051,,15.3846153846154,40.0,,56.15,West Asia
JOR,Jordan,YR2017,4065.61628749384,2.47359815449045,4.87814133167977,18.12,,,76.071,14.3,1.45,10234226.0,,98.5589481924953,88.8758288897009,3.21305990219116,100.0,5.3,1.09822031989187,99.0826264544025,16.612,,15.3846153846154,38.0,1.00144994258881,64.5,West Asia
JOR,Jordan,YR2018,4145.43989673265,1.91907091341564,2.20177686575576,18.257,,,76.491,14.0,1.41,10462306.0,95.4300003051758,98.8939228109343,89.7929068080636,2.95461988449097,99.9,7.2,1.09822031989187,99.1124406003234,14.649,94.1600036621094,15.3846153846154,36.0,1.00223994255066,65.2,West Asia
JOR,Jordan,YR2019,4170.1144003465,1.75124077866225,1.63970565115643,16.801,,,76.865,13.6,1.36,10671891.0,,98.8603333083425,89.5104774843719,2.98846006393433,99.9,8.5,1.09804716534901,99.1420002561378,13.685,,15.3846153846154,35.0,1.0001300573349,70.0847,West Asia
JOR,Jordan,YR2020,4022.0401356135,-1.10275188309046,1.73975978294192,19.213,,,75.583,13.3,1.38,10865228.0,,98.960533668868,90.1992992911958,3.55303483980158,99.9,10.7,1.09804716534901,99.1712730302314,14.975,,11.5384615384615,41.0,1.00542998313904,78.4178,West Asia
JOR,Jordan,YR2021,4183.49998326866,3.65564358999147,1.34316062049226,19.837,,,74.204,12.9,1.39,11066356.0,,98.0017496363734,90.0636022467584,3.13837003707886,99.9,11.5,1.09804716534901,99.200324026186,13.964,,11.5384615384615,79.0,1.00218999385834,86.0,West Asia
JOR,Jordan,YR2022,4332.25159897931,2.64743514912058,1.97382535440765,18.2,,,77.088,12.6,1.42,11256263.0,,98.541267066326,90.9912658899133,3.15300011634827,100.0,,1.09804716534901,99.229144722644,13.922,,12.3076923076923,35.0,,90.5,West Asia
JOR,Jordan,YR2023,4466.08314208575,2.88408339281683,3.92718313792336,16.62,,,77.814,12.2,1.41,11439213.0,94.8499984741211,98.2994873290949,91.9696843781763,3.51486315596325,100.0,,1.09804716534901,99.2577307145329,15.933,92.3099975585938,12.3076923076923,31.0,,92.5344,West Asia
JPN,Japan,YR2000,39169.3595701504,2.76464755136783,0.215124715468568,4.748,,,81.0760975609756,3.3,14.67,126843000.0,,,,3.46011996269226,100.0,3.7,68.2469135802469,98.5196139100947,49.19,,7.29166666666667,9.0,,29.9907,East Asia
JPN,Japan,YR2001,34406.1824638092,0.386103426142029,0.112602474486226,5.02,,,81.4163414634146,3.1,14.59,127149000.0,,,,3.40082001686096,100.0,3.5,68.2716049382716,98.5196139100947,49.051,,7.29166666666667,8.0,,38.5321,East Asia
JPN,Japan,YR2002,32820.7936433254,0.0419624992862282,0.276304070175932,5.386,,,81.6907317073171,3.0,14.43,127445000.0,,,,3.40898990631104,100.0,3.7,68.2962962962963,98.5196139100947,48.457,,7.29166666666667,8.0,,46.5942,East Asia
JPN,Japan,YR2003,35387.0374203599,1.53512549946694,0.194079344432153,5.251,,,81.76,2.9,14.26,127718000.0,,,,3.46662998199463,100.0,4.2,68.320987654321,98.5196139100947,48.157,,7.08333333333333,8.0,,48.4353,East Asia
JPN,Japan,YR2004,38298.9801712303,2.18611569439318,0.153847735604894,4.734,,,82.030243902439,2.8,14.18,127761000.0,,,,3.42611002922058,100.0,4.3,68.3456790123457,98.5196139100947,48.163,,7.08333333333333,7.0,,62.3939,East Asia
JPN,Japan,YR2005,37812.8950199948,1.80390087215821,0.113001254131506,4.446,,,81.9551219512195,2.7,14.06,127773000.0,,,,3.31493997573852,100.0,4.0,68.3703703703704,98.5545378078553,48.284,,8.95833333333333,7.0,,66.9211,East Asia
JPN,Japan,YR2006,35991.546002862,1.3723501275831,-0.0520879011005226,4.192,,,82.3219512195122,2.7,13.96,127854000.0,,,,3.27667999267578,100.0,4.4,68.3950617283951,98.5894617056158,48.401,,9.375,7.0,,68.6853,East Asia
JPN,Japan,YR2007,35779.0245416427,1.48396941157472,0.472322726975046,3.888,,,82.5070731707317,2.6,13.86,128001000.0,,,,3.27934002876282,100.0,4.3,68.4197530864198,98.6243856033764,48.388,,9.375,6.0,,74.3,East Asia
JPN,Japan,YR2008,39876.3039685725,-1.22428900061713,0.48220858946511,4.002,1.0,34.6,82.5875609756098,2.5,13.7,128063000.0,,,,3.27241992950439,100.0,4.4,68.4444444444444,98.659309501137,48.36,,9.375,6.0,,75.4,East Asia
JPN,Japan,YR2009,41308.9968370512,-5.69323635892741,0.231146374633735,5.068,0.9,33.0,82.9314634146342,2.4,13.6,128047000.0,,,,,100.0,4.5,68.4691358024691,98.6942333988975,48.438,,11.25,6.0,,78.0,East Asia
JPN,Japan,YR2010,44968.1562349739,4.09791791943181,0.12920448958805,5.102,0.7,31.5,82.8426829268293,2.4,13.5,128070000.0,,,,3.59951996803284,100.0,4.7,68.4938271604938,98.7291572966581,48.34,,11.25,6.0,,78.21,East Asia
